,Order ID,Grouped
13196,291405,"Bose SoundSport Headphones,USB-C Charging Cable"
13208,291416,"Lightning Charging Cable,USB-C Charging Cable"
13225,291432,"Google Phone,Wired Headphones"
13267,291473,"iPhone,Apple Airpods Headphones"
13283,291488,"Google Phone,USB-C Charging Cable"
13305,291509,"Google Phone,USB-C Charging Cable"
13355,291558,"iPhone,USB-C Charging Cable"
13371,291573,"iPhone,Lightning Charging Cable"
13379,291580,"ThinkPad Laptop,AAA Batteries (4-pack)"
13436,291636,"Wired Headphones,AAA Batteries (4-pack)"
13472,291671,"AAA Batteries (4-pack),Apple Airpods Headphones"
13484,291682,"iPhone,Lightning Charging Cable"
13503,291699,"Lightning Charging Cable,Wired Headphones"
13537,291732,"Vareebadd Phone,USB-C Charging Cable"
13584,291778,"ThinkPad Laptop,27in FHD Monitor"
13608,291800,"Google Phone,USB-C Charging Cable"
13619,291810,"Google Phone,Wired Headphones"
13648,291838,"Bose SoundSport Headphones,Google Phone"
13657,291846,"Google Phone,USB-C Charging Cable"
13730,291916,"iPhone,Apple Airpods Headphones"
13747,291932,"Flatscreen TV,Flatscreen TV"
13756,291940,"iPhone,Apple Airpods Headphones"
13766,291949,"Lightning Charging Cable,Lightning Charging Cable"
13804,291986,"Lightning Charging Cable,Bose SoundSport Headphones"
13810,291991,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
13919,292098,"Google Phone,USB-C Charging Cable,Lightning Charging Cable"
14039,292216,"Google Phone,USB-C Charging Cable"
14044,292220,"Vareebadd Phone,USB-C Charging Cable"
14055,292230,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
14103,292276,"Vareebadd Phone,Bose SoundSport Headphones"
14108,292280,"iPhone,Lightning Charging Cable"
14153,292324,"Google Phone,USB-C Charging Cable"
14166,292335,"AA Batteries (4-pack),AA Batteries (4-pack)"
14196,292364,"AA Batteries (4-pack),27in FHD Monitor"
14209,292376,"iPhone,Lightning Charging Cable"
14251,292417,"Wired Headphones,USB-C Charging Cable"
14281,292446,"Bose SoundSport Headphones,Apple Airpods Headphones"
14344,292508,"Lightning Charging Cable,27in FHD Monitor"
14346,292509,"Vareebadd Phone,USB-C Charging Cable"
14351,292513,"AA Batteries (4-pack),34in Ultrawide Monitor"
14378,292539,"Google Phone,USB-C Charging Cable,Wired Headphones"
14468,292627,"Flatscreen TV,34in Ultrawide Monitor"
14493,292651,"Vareebadd Phone,Google Phone"
14503,292660,"AAA Batteries (4-pack),34in Ultrawide Monitor"
14518,292674,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
14533,292688,"USB-C Charging Cable,Wired Headphones"
14555,292709,"Wired Headphones,Lightning Charging Cable"
14574,292727,"Google Phone,USB-C Charging Cable"
14605,292757,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
14608,292759,"27in FHD Monitor,Wired Headphones"
14668,292818,"Google Phone,USB-C Charging Cable"
14676,292825,"Bose SoundSport Headphones,27in FHD Monitor"
14728,292876,"27in FHD Monitor,USB-C Charging Cable"
14759,292906,"Vareebadd Phone,USB-C Charging Cable"
14762,292908,"27in 4K Gaming Monitor,Macbook Pro Laptop"
14775,292920,"iPhone,Apple Airpods Headphones"
14791,292935,"Google Phone,Wired Headphones"
14826,292969,"AA Batteries (4-pack),Apple Airpods Headphones"
14832,292974,"Google Phone,Wired Headphones"
14843,292984,"Vareebadd Phone,USB-C Charging Cable"
14870,293010,"Lightning Charging Cable,27in 4K Gaming Monitor"
14885,293024,"iPhone,Wired Headphones"
14923,293061,"iPhone,Wired Headphones"
14942,293079,"AA Batteries (4-pack),AAA Batteries (4-pack)"
14972,293108,"iPhone,Lightning Charging Cable"
14979,293114,"USB-C Charging Cable,USB-C Charging Cable"
14987,293121,"iPhone,Lightning Charging Cable"
14998,293131,"iPhone,Apple Airpods Headphones"
15024,293155,"iPhone,Lightning Charging Cable"
15030,293160,"AAA Batteries (4-pack),iPhone"
15072,293201,"USB-C Charging Cable,27in 4K Gaming Monitor"
15122,293250,"34in Ultrawide Monitor,AA Batteries (4-pack)"
15127,293254,"Apple Airpods Headphones,Apple Airpods Headphones"
15159,293285,"Google Phone,USB-C Charging Cable"
15193,293318,"AA Batteries (4-pack),Wired Headphones"
15216,293340,"AAA Batteries (4-pack),Google Phone"
15233,293356,"USB-C Charging Cable,USB-C Charging Cable"
15239,293361,"Lightning Charging Cable,27in 4K Gaming Monitor"
15325,293445,"Lightning Charging Cable,Bose SoundSport Headphones"
15350,293469,"Google Phone,Wired Headphones"
15367,293485,"iPhone,Lightning Charging Cable,Wired Headphones"
15404,293520,"Apple Airpods Headphones,Google Phone"
15446,293560,"27in 4K Gaming Monitor,Wired Headphones"
15499,293612,"ThinkPad Laptop,Apple Airpods Headphones"
15506,293618,"Google Phone,USB-C Charging Cable"
15511,293622,"ThinkPad Laptop,AAA Batteries (4-pack)"
15537,293647,"iPhone,Lightning Charging Cable,AAA Batteries (4-pack)"
15556,293664,"Bose SoundSport Headphones,20in Monitor"
15577,293684,"iPhone,Wired Headphones"
15588,293694,"Vareebadd Phone,USB-C Charging Cable"
15641,293746,"Vareebadd Phone,Apple Airpods Headphones"
15646,293750,"Vareebadd Phone,Wired Headphones"
15661,293764,"Google Phone,Wired Headphones"
15722,293824,"Google Phone,Wired Headphones"
15737,293838,"iPhone,Lightning Charging Cable"
15743,293843,"iPhone,AA Batteries (4-pack)"
15775,293874,"Google Phone,USB-C Charging Cable"
15777,293875,"Google Phone,USB-C Charging Cable"
15793,293890,"iPhone,Lightning Charging Cable"
15813,293909,"USB-C Charging Cable,27in FHD Monitor"
15821,293916,"AA Batteries (4-pack),ThinkPad Laptop"
15823,293917,"AA Batteries (4-pack),Wired Headphones"
15841,293934,"Macbook Pro Laptop,Google Phone"
15855,293947,"Vareebadd Phone,USB-C Charging Cable"
15861,293952,"34in Ultrawide Monitor,Bose SoundSport Headphones"
15868,293958,"Lightning Charging Cable,Apple Airpods Headphones"
15887,293976,"AAA Batteries (4-pack),Google Phone"
15948,294035,"Lightning Charging Cable,Apple Airpods Headphones"
15970,294056,"Google Phone,Bose SoundSport Headphones,Wired Headphones"
16008,294092,"20in Monitor,USB-C Charging Cable"
16033,294115,"27in FHD Monitor,Wired Headphones"
16057,294138,"20in Monitor,Wired Headphones"
16067,294147,"iPhone,Lightning Charging Cable"
16093,294172,"Bose SoundSport Headphones,Lightning Charging Cable"
16112,294190,"AAA Batteries (4-pack),iPhone"
16114,294191,"Apple Airpods Headphones,USB-C Charging Cable"
16123,294199,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
16140,294214,"iPhone,Wired Headphones"
16205,294278,"Vareebadd Phone,Bose SoundSport Headphones"
16242,294314,"iPhone,Apple Airpods Headphones"
16289,294360,"Google Phone,Bose SoundSport Headphones"
16311,294381,"iPhone,Lightning Charging Cable"
16362,294430,"Wired Headphones,Bose SoundSport Headphones"
16372,294439,"USB-C Charging Cable,Lightning Charging Cable"
16408,294474,"iPhone,Lightning Charging Cable"
16419,294484,"Wired Headphones,Apple Airpods Headphones"
16437,294501,"Lightning Charging Cable,AA Batteries (4-pack)"
16463,294526,"Google Phone,Wired Headphones"
16521,294583,"iPhone,Lightning Charging Cable"
16529,294590,"AA Batteries (4-pack),Lightning Charging Cable"
16531,294591,"iPhone,Apple Airpods Headphones"
16539,294598,"Google Phone,USB-C Charging Cable"
16557,294615,"AA Batteries (4-pack),34in Ultrawide Monitor"
16583,294640,"Lightning Charging Cable,iPhone"
16603,294659,"Apple Airpods Headphones,Bose SoundSport Headphones"
16613,294668,"USB-C Charging Cable,20in Monitor"
16615,294669,"AAA Batteries (4-pack),Lightning Charging Cable"
16618,294671,"Google Phone,USB-C Charging Cable"
16667,294718,"iPhone,Lightning Charging Cable"
16670,294720,"iPhone,ThinkPad Laptop"
16683,294732,"AAA Batteries (4-pack),Apple Airpods Headphones"
16689,294737,"AA Batteries (4-pack),Lightning Charging Cable"
16750,294796,"iPhone,Lightning Charging Cable"
16767,294811,"Wired Headphones,Bose SoundSport Headphones"
16788,294830,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
16792,294832,"Macbook Pro Laptop,34in Ultrawide Monitor"
16801,294840,"Lightning Charging Cable,USB-C Charging Cable"
16824,294862,"27in FHD Monitor,AA Batteries (4-pack)"
16848,294885,"iPhone,Apple Airpods Headphones"
16870,294906,"iPhone,Lightning Charging Cable"
16965,294999,"iPhone,Lightning Charging Cable"
16969,295002,"Bose SoundSport Headphones,Apple Airpods Headphones"
16983,295015,"AAA Batteries (4-pack),20in Monitor"
16993,295024,"Google Phone,USB-C Charging Cable,Wired Headphones"
17010,295039,"Apple Airpods Headphones,20in Monitor"
17049,295076,"Google Phone,USB-C Charging Cable"
17077,295103,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
17096,295121,"Lightning Charging Cable,Bose SoundSport Headphones"
17183,295206,"Google Phone,Bose SoundSport Headphones"
17190,295212,"iPhone,Wired Headphones"
17193,295214,"iPhone,Lightning Charging Cable"
17228,295247,"Lightning Charging Cable,Wired Headphones"
17295,295312,"Google Phone,USB-C Charging Cable"
17319,295335,"iPhone,Lightning Charging Cable"
17324,295339,"AA Batteries (4-pack),AAA Batteries (4-pack)"
17385,295399,"iPhone,Apple Airpods Headphones"
17395,295408,"Vareebadd Phone,USB-C Charging Cable"
17435,295447,"Vareebadd Phone,Wired Headphones"
17478,295487,"Apple Airpods Headphones,Macbook Pro Laptop"
17505,295513,"iPhone,Lightning Charging Cable"
17519,295526,"Apple Airpods Headphones,27in FHD Monitor"
17528,295534,"Google Phone,USB-C Charging Cable"
17594,295599,"iPhone,Apple Airpods Headphones"
17661,162009,"iPhone,Lightning Charging Cable,Wired Headphones"
17691,162037,"iPhone,Lightning Charging Cable"
17721,162066,"AA Batteries (4-pack),USB-C Charging Cable"
17727,162071,"Vareebadd Phone,USB-C Charging Cable"
17739,162082,"Vareebadd Phone,Wired Headphones"
17745,162087,"Google Phone,USB-C Charging Cable"
17751,162092,"Flatscreen TV,AAA Batteries (4-pack)"
17802,162142,"Vareebadd Phone,AA Batteries (4-pack)"
17822,162161,"Wired Headphones,AAA Batteries (4-pack)"
17849,162187,"Google Phone,USB-C Charging Cable"
17852,162189,"iPhone,Lightning Charging Cable,27in 4K Gaming Monitor"
17880,162215,"AAA Batteries (4-pack),Macbook Pro Laptop"
17910,162244,"Google Phone,USB-C Charging Cable"
17964,162297,"Apple Airpods Headphones,20in Monitor"
17997,162329,"Vareebadd Phone,USB-C Charging Cable"
18001,162332,"Flatscreen TV,Flatscreen TV"
18017,162347,"34in Ultrawide Monitor,Lightning Charging Cable"
18023,162352,"AAA Batteries (4-pack),Bose SoundSport Headphones"
18033,162361,"Vareebadd Phone,Wired Headphones"
18037,162364,"iPhone,Lightning Charging Cable"
18042,162368,"Lightning Charging Cable,Wired Headphones"
18051,162376,"iPhone,Wired Headphones"
18057,162381,"AA Batteries (4-pack),iPhone"
18068,162391,"iPhone,Apple Airpods Headphones"
18086,162408,"Google Phone,Wired Headphones"
18088,162409,"Apple Airpods Headphones,Wired Headphones"
18144,162463,"iPhone,Lightning Charging Cable"
18168,162486,"iPhone,Lightning Charging Cable"
18173,162490,"Google Phone,USB-C Charging Cable"
18192,162508,"iPhone,Lightning Charging Cable"
18239,162554,"iPhone,Wired Headphones"
18243,162557,"iPhone,Lightning Charging Cable"
18299,162612,"Wired Headphones,USB-C Charging Cable"
18311,162623,"AAA Batteries (4-pack),AA Batteries (4-pack)"
18350,162661,"Lightning Charging Cable,Apple Airpods Headphones"
18429,162739,"Google Phone,USB-C Charging Cable"
18432,162741,"Vareebadd Phone,USB-C Charging Cable"
18451,162759,"Vareebadd Phone,Wired Headphones"
18479,162786,"Lightning Charging Cable,Bose SoundSport Headphones"
18482,162788,"Bose SoundSport Headphones,Apple Airpods Headphones"
18496,162801,"iPhone,Apple Airpods Headphones"
18510,162814,"Apple Airpods Headphones,USB-C Charging Cable"
18552,162854,"iPhone,Lightning Charging Cable"
18556,162857,"34in Ultrawide Monitor,AA Batteries (4-pack)"
18577,162877,"Google Phone,Bose SoundSport Headphones"
18584,162883,"Vareebadd Phone,USB-C Charging Cable"
18637,162934,"Vareebadd Phone,USB-C Charging Cable"
18659,162955,"iPhone,Lightning Charging Cable"
18693,162988,"Google Phone,Wired Headphones"
18709,163002,"Google Phone,USB-C Charging Cable"
18726,163018,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
18728,163019,"Lightning Charging Cable,34in Ultrawide Monitor"
18766,163056,"iPhone,Lightning Charging Cable"
18844,163133,"Lightning Charging Cable,USB-C Charging Cable"
18856,163144,"iPhone,Lightning Charging Cable"
18862,163149,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
18879,163164,"Wired Headphones,ThinkPad Laptop"
18887,163171,"Wired Headphones,Flatscreen TV"
18918,163201,"Vareebadd Phone,USB-C Charging Cable"
18926,163208,"USB-C Charging Cable,34in Ultrawide Monitor"
18930,163211,"iPhone,Wired Headphones"
18933,163213,"Bose SoundSport Headphones,27in FHD Monitor"
18957,163236,"Google Phone,Bose SoundSport Headphones"
18979,163257,"iPhone,Apple Airpods Headphones,Wired Headphones"
19067,163343,"Google Phone,USB-C Charging Cable"
19100,163375,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
19208,163480,"iPhone,Lightning Charging Cable"
19231,163502,"Vareebadd Phone,Bose SoundSport Headphones"
19240,163510,"Apple Airpods Headphones,Macbook Pro Laptop"
19278,163547,"USB-C Charging Cable,AA Batteries (4-pack)"
19310,163578,"AA Batteries (4-pack),AA Batteries (4-pack)"
19324,163590,"iPhone,Lightning Charging Cable"
19341,163606,"Google Phone,USB-C Charging Cable"
19389,163653,"iPhone,Lightning Charging Cable"
19395,163658,"Apple Airpods Headphones,iPhone"
19418,163680,"Google Phone,USB-C Charging Cable"
19421,163682,"Vareebadd Phone,Wired Headphones"
19450,163710,"Google Phone,USB-C Charging Cable"
19524,163783,"27in FHD Monitor,Apple Airpods Headphones"
19544,163802,"34in Ultrawide Monitor,27in FHD Monitor"
19569,163826,"iPhone,Lightning Charging Cable"
19606,163862,"AAA Batteries (4-pack),Lightning Charging Cable"
19659,163913,"Bose SoundSport Headphones,Flatscreen TV"
19733,163983,"USB-C Charging Cable,iPhone"
19735,163984,"Lightning Charging Cable,USB-C Charging Cable"
19743,163991,"Google Phone,Wired Headphones"
19746,163993,"Vareebadd Phone,27in 4K Gaming Monitor"
19760,164006,"Google Phone,USB-C Charging Cable"
19802,164046,"Bose SoundSport Headphones,Bose SoundSport Headphones"
19818,164061,"Lightning Charging Cable,AAA Batteries (4-pack)"
19830,164072,"AA Batteries (4-pack),USB-C Charging Cable"
19992,164233,"Google Phone,USB-C Charging Cable"
20002,164242,"34in Ultrawide Monitor,AA Batteries (4-pack)"
20027,164265,"Lightning Charging Cable,Flatscreen TV"
20036,164273,"iPhone,Lightning Charging Cable"
20073,164309,"Wired Headphones,AAA Batteries (4-pack)"
20096,164331,"Apple Airpods Headphones,20in Monitor"
20103,164337,"iPhone,Lightning Charging Cable"
20115,164348,"iPhone,Wired Headphones"
20119,164351,"iPhone,Lightning Charging Cable,Wired Headphones"
20131,164361,"iPhone,Wired Headphones"
20134,164363,"Lightning Charging Cable,Bose SoundSport Headphones"
20214,164441,"iPhone,Lightning Charging Cable"
20228,164454,"Google Phone,Bose SoundSport Headphones"
20243,164468,"Google Phone,Wired Headphones"
20253,164477,"AAA Batteries (4-pack),Wired Headphones"
20261,164484,"Google Phone,USB-C Charging Cable"
20299,164521,"Bose SoundSport Headphones,Flatscreen TV"
20320,164541,"Google Phone,USB-C Charging Cable"
20333,164553,"AA Batteries (4-pack),Bose SoundSport Headphones"
20336,164555,"AAA Batteries (4-pack),USB-C Charging Cable"
20394,164611,"AAA Batteries (4-pack),USB-C Charging Cable"
20419,164635,"Lightning Charging Cable,34in Ultrawide Monitor"
20444,164659,"AAA Batteries (4-pack),USB-C Charging Cable"
20463,164677,"Google Phone,USB-C Charging Cable"
20476,164689,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
20499,164710,"Apple Airpods Headphones,Bose SoundSport Headphones"
20503,164713,"Google Phone,Bose SoundSport Headphones"
20508,164717,"AA Batteries (4-pack),AAA Batteries (4-pack)"
20529,164737,"Google Phone,USB-C Charging Cable"
20543,164750,"34in Ultrawide Monitor,AA Batteries (4-pack)"
20549,164755,"Google Phone,USB-C Charging Cable"
20554,164759,"Google Phone,USB-C Charging Cable"
20566,164770,"Google Phone,USB-C Charging Cable"
20590,164793,"Google Phone,USB-C Charging Cable"
20602,164804,"Google Phone,USB-C Charging Cable"
20611,164812,"iPhone,Wired Headphones"
20617,164817,"Bose SoundSport Headphones,Apple Airpods Headphones"
20626,164825,"Lightning Charging Cable,Lightning Charging Cable"
20660,164857,"Lightning Charging Cable,Macbook Pro Laptop"
20684,164880,"Wired Headphones,Vareebadd Phone"
20709,164903,"Apple Airpods Headphones,AA Batteries (4-pack)"
20735,164928,"Lightning Charging Cable,AA Batteries (4-pack)"
20785,164977,"iPhone,Lightning Charging Cable"
20794,164985,"Google Phone,Wired Headphones"
20861,165051,"Vareebadd Phone,USB-C Charging Cable"
20914,165103,"AA Batteries (4-pack),Google Phone"
20927,165115,"Google Phone,Bose SoundSport Headphones"
20935,165122,"USB-C Charging Cable,Apple Airpods Headphones"
20937,165123,"Wired Headphones,Lightning Charging Cable"
20944,165129,"USB-C Charging Cable,iPhone"
20975,165158,"iPhone,Lightning Charging Cable"
20998,165180,"Lightning Charging Cable,Lightning Charging Cable"
21017,165197,"Apple Airpods Headphones,Macbook Pro Laptop"
21038,165217,"USB-C Charging Cable,ThinkPad Laptop"
21063,165241,"Google Phone,USB-C Charging Cable"
21067,165244,"iPhone,AA Batteries (4-pack)"
21072,165248,"27in FHD Monitor,Lightning Charging Cable"
21095,165270,"Google Phone,USB-C Charging Cable"
21237,165410,"USB-C Charging Cable,AAA Batteries (4-pack)"
21290,165462,"Google Phone,Wired Headphones"
21300,165471,"Wired Headphones,AAA Batteries (4-pack)"
21311,165481,"Apple Airpods Headphones,Apple Airpods Headphones"
21342,165511,"iPhone,Lightning Charging Cable"
21346,165514,"AA Batteries (4-pack),Lightning Charging Cable"
21417,165584,"Lightning Charging Cable,Apple Airpods Headphones"
21435,165601,"iPhone,Apple Airpods Headphones"
21453,165618,"iPhone,Lightning Charging Cable"
21502,165665,"Google Phone,USB-C Charging Cable,Wired Headphones,AA Batteries (4-pack)"
21508,165668,"34in Ultrawide Monitor,34in Ultrawide Monitor"
21573,165732,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
21596,165754,"Google Phone,Wired Headphones"
21599,165756,"Wired Headphones,AAA Batteries (4-pack)"
21612,165768,"iPhone,Lightning Charging Cable"
21627,165782,"Vareebadd Phone,AA Batteries (4-pack)"
21638,165792,"Bose SoundSport Headphones,Wired Headphones"
21659,165812,"iPhone,Lightning Charging Cable"
21708,165859,"Google Phone,27in FHD Monitor"
21713,165862,"Wired Headphones,Apple Airpods Headphones"
21742,165890,"AA Batteries (4-pack),Wired Headphones"
21764,165911,"iPhone,Lightning Charging Cable"
21768,165914,"Vareebadd Phone,Wired Headphones"
21783,165928,"Vareebadd Phone,USB-C Charging Cable"
21790,165934,"USB-C Charging Cable,USB-C Charging Cable"
21795,165938,"Google Phone,USB-C Charging Cable,Wired Headphones"
21807,165948,"34in Ultrawide Monitor,Bose SoundSport Headphones"
